probe_id	chr	pos	cpg_idx	feature_id
cg17872757	chr11	128563063	131	cg17872757_cpg131
cg17872757	chr11	128563070	132	cg17872757_cpg132
cg17872757	chr11	128563071	133	cg17872757_cpg133
cg17872757	chr11	128563072	134	cg17872757_cpg134
cg17872757	chr11	128563088	135	cg17872757_cpg135
cg17872757	chr11	128563089	136	cg17872757_cpg136
cg17872757	chr11	128563091	137	cg17872757_cpg137
cg17872757	chr11	128563092	138	cg17872757_cpg138
cg17872757	chr11	128563093	139	cg17872757_cpg139
cg17872757	chr11	128563094	140	cg17872757_cpg140
cg17872757	chr11	128563095	141	cg17872757_cpg141
cg17872757	chr11	128563101	142	cg17872757_cpg142
cg17872757	chr11	128563102	143	cg17872757_cpg143
cg17872757	chr11	128563109	144	cg17872757_cpg144
cg17872757	chr11	128563110	145	cg17872757_cpg145
cg17872757	chr11	128563111	146	cg17872757_cpg146
cg17872757	chr11	128563112	147	cg17872757_cpg147
cg17872757	chr11	128563116	148	cg17872757_cpg148
cg17872757	chr11	128563117	149	cg17872757_cpg149
cg17872757	chr11	128563118	150	cg17872757_cpg150
cg17872757	chr11	128563119	151	cg17872757_cpg151
cg17872757	chr11	128563120	152	cg17872757_cpg152
cg17872757	chr11	128563125	153	cg17872757_cpg153
cg17872757	chr11	128563127	154	cg17872757_cpg154
cg17872757	chr11	128563128	155	cg17872757_cpg155
cg17872757	chr11	128563129	156	cg17872757_cpg156
cg17872757	chr11	128563131	157	cg17872757_cpg157
cg17872757	chr11	128563132	158	cg17872757_cpg158
cg17872757	chr11	128563134	159	cg17872757_cpg159
cg17872757	chr11	128563136	160	cg17872757_cpg160
cg17872757	chr11	128563137	161	cg17872757_cpg161
cg17872757	chr11	128563138	162	cg17872757_cpg162
cg17872757	chr11	128563139	163	cg17872757_cpg163
cg17872757	chr11	128563141	164	cg17872757_cpg164
cg17872757	chr11	128563142	165	cg17872757_cpg165
cg17872757	chr11	128563146	166	cg17872757_cpg166
cg17872757	chr11	128563147	167	cg17872757_cpg167
cg17872757	chr11	128563149	168	cg17872757_cpg168
cg17872757	chr11	128563171	169	cg17872757_cpg169
cg17872757	chr11	128563172	170	cg17872757_cpg170
cg17872757	chr11	128563174	171	cg17872757_cpg171
cg17872757	chr11	128563175	172	cg17872757_cpg172
cg17872757	chr11	128563176	173	cg17872757_cpg173
cg17872757	chr11	128563177	174	cg17872757_cpg174
cg17872757	chr11	128563187	175	cg17872757_cpg175
cg17872757	chr11	128563188	176	cg17872757_cpg176
cg17872757	chr11	128563189	177	cg17872757_cpg177
cg17872757	chr11	128563190	178	cg17872757_cpg178
cg17872757	chr11	128563195	179	cg17872757_cpg179
cg17872757	chr11	128563197	180	cg17872757_cpg180
cg17872757	chr11	128563200	181	cg17872757_cpg181
cg17872757	chr11	128563201	182	cg17872757_cpg182
cg17872757	chr11	128563202	183	cg17872757_cpg183
cg17872757	chr11	128563203	184	cg17872757_cpg184
cg17872757	chr11	128563204	185	cg17872757_cpg185
cg17872757	chr11	128563207	186	cg17872757_cpg186
cg17872757	chr11	128563209	187	cg17872757_cpg187
cg17872757	chr11	128563212	188	cg17872757_cpg188
cg17872757	chr11	128563213	189	cg17872757_cpg189
cg17872757	chr11	128563218	190	cg17872757_cpg190
cg17872757	chr11	128563219	191	cg17872757_cpg191
cg17872757	chr11	128563221	192	cg17872757_cpg192
cg17872757	chr11	128563222	193	cg17872757_cpg193
cg17872757	chr11	128563224	194	cg17872757_cpg194
cg17872757	chr11	128563229	195	cg17872757_cpg195
cg17872757	chr11	128563230	196	cg17872757_cpg196
cg17872757	chr11	128563234	197	cg17872757_cpg197
cg17872757	chr11	128563235	198	cg17872757_cpg198
cg17872757	chr11	128563238	199	cg17872757_cpg199
cg17872757	chr11	128563240	200	cg17872757_cpg200
cg17872757	chr11	128563250	201	cg17872757_cpg201
cg17872757	chr11	128563251	202	cg17872757_cpg202
cg17872757	chr11	128563266	203	cg17872757_cpg203
cg17872757	chr11	128563267	204	cg17872757_cpg204
cg17872757	chr11	128563268	205	cg17872757_cpg205
cg17872757	chr11	128563269	206	cg17872757_cpg206
cg17872757	chr11	128563273	207	cg17872757_cpg207
cg17872757	chr11	128563274	208	cg17872757_cpg208
cg17872757	chr11	128563275	209	cg17872757_cpg209
cg17872757	chr11	128563276	210	cg17872757_cpg210
cg17872757	chr11	128563278	211	cg17872757_cpg211
cg17872757	chr11	128563279	212	cg17872757_cpg212
cg17872757	chr11	128563280	213	cg17872757_cpg213
cg17872757	chr11	128563281	214	cg17872757_cpg214
cg17872757	chr11	128563289	215	cg17872757_cpg215
cg17872757	chr11	128563337	216	cg17872757_cpg216
cg17872757	chr11	128563338	217	cg17872757_cpg217
cg17872757	chr11	128563344	218	cg17872757_cpg218
cg17872757	chr11	128563345	219	cg17872757_cpg219
cg17872757	chr11	128563347	220	cg17872757_cpg220
cg17872757	chr11	128563348	221	cg17872757_cpg221
cg17872757	chr11	128563349	222	cg17872757_cpg222
cg17872757	chr11	128563357	223	cg17872757_cpg223
cg17872757	chr11	128563358	224	cg17872757_cpg224
cg17872757	chr11	128563359	225	cg17872757_cpg225
cg17872757	chr11	128563360	226	cg17872757_cpg226
cg17872757	chr11	128563361	227	cg17872757_cpg227
cg17872757	chr11	128563364	228	cg17872757_cpg228
cg17872757	chr11	128563369	229	cg17872757_cpg229
cg17872757	chr11	128563370	230	cg17872757_cpg230
cg17872757	chr11	128563381	231	cg17872757_cpg231
cg17872757	chr11	128563382	232	cg17872757_cpg232
cg17872757	chr11	128563383	233	cg17872757_cpg233
cg17872757	chr11	128563385	234	cg17872757_cpg234
cg17872757	chr11	128563441	235	cg17872757_cpg235
cg17872757	chr11	128563442	236	cg17872757_cpg236
cg17872757	chr11	128563443	237	cg17872757_cpg237
cg17872757	chr11	128563447	238	cg17872757_cpg238
cg17872757	chr11	128563465	239	cg17872757_cpg239
cg17872757	chr11	128563466	240	cg17872757_cpg240
cg17872757	chr11	128563472	241	cg17872757_cpg241
cg17872757	chr11	128563483	242	cg17872757_cpg242
cg17872757	chr11	128563484	243	cg17872757_cpg243
cg17872757	chr11	128563485	244	cg17872757_cpg244
cg17872757	chr11	128563499	245	cg17872757_cpg245
cg17872757	chr11	128563501	246	cg17872757_cpg246
cg17872757	chr11	128563502	247	cg17872757_cpg247
cg17872757	chr11	128563514	248	cg17872757_cpg248
cg17872757	chr11	128563515	249	cg17872757_cpg249
cg17872757	chr11	128563516	250	cg17872757_cpg250
cg17872757	chr11	128563522	251	cg17872757_cpg251
cg17872757	chr11	128563523	252	cg17872757_cpg252
cg17872757	chr11	128563527	253	cg17872757_cpg253
cg17872757	chr11	128563529	254	cg17872757_cpg254
cg17872757	chr11	128563530	255	cg17872757_cpg255
cg17872757	chr11	128563595	256	cg17872757_cpg256
cg17872757	chr11	128563600	257	cg17872757_cpg257
cg17872757	chr11	128563601	258	cg17872757_cpg258
cg17872757	chr11	128563602	259	cg17872757_cpg259
cg17872757	chr11	128563603	260	cg17872757_cpg260
cg17872757	chr11	128563607	261	cg17872757_cpg261
cg17872757	chr11	128563609	262	cg17872757_cpg262
cg17872757	chr11	128563611	263	cg17872757_cpg263
cg17872757	chr11	128563612	264	cg17872757_cpg264
cg17872757	chr11	128563613	265	cg17872757_cpg265
cg17872757	chr11	128563614	266	cg17872757_cpg266
cg17872757	chr11	128563615	267	cg17872757_cpg267
cg17872757	chr11	128563616	268	cg17872757_cpg268
cg17872757	chr11	128563618	269	cg17872757_cpg269
cg17872757	chr11	128563619	270	cg17872757_cpg270
cg17872757	chr11	128563622	271	cg17872757_cpg271
cg17872757	chr11	128563625	272	cg17872757_cpg272
cg17872757	chr11	128563626	273	cg17872757_cpg273
cg17872757	chr11	128563634	274	cg17872757_cpg274
cg17872757	chr11	128563635	275	cg17872757_cpg275
cg17872757	chr11	128563645	276	cg17872757_cpg276
cg17872757	chr11	128563646	277	cg17872757_cpg277
cg17872757	chr11	128563647	278	cg17872757_cpg278
cg17872757	chr11	128563648	279	cg17872757_cpg279
cg17872757	chr11	128563664	280	cg17872757_cpg280
cg17872757	chr11	128563666	281	cg17872757_cpg281
cg17872757	chr11	128563667	282	cg17872757_cpg282
cg17872757	chr11	128563680	283	cg17872757_cpg283
cg17872757	chr11	128563685	284	cg17872757_cpg284
cg17872757	chr11	128563686	285	cg17872757_cpg285
cg17872757	chr11	128563687	286	cg17872757_cpg286
cg17872757	chr11	128563690	287	cg17872757_cpg287
cg17872757	chr11	128563691	288	cg17872757_cpg288
cg17872757	chr11	128563714	289	cg17872757_cpg289
cg17872757	chr11	128563715	290	cg17872757_cpg290
cg17872757	chr11	128563716	291	cg17872757_cpg291
cg17872757	chr11	128563717	292	cg17872757_cpg292
cg17872757	chr11	128563740	293	cg17872757_cpg293
cg17872757	chr11	128563741	294	cg17872757_cpg294
cg17872757	chr11	128563749	295	cg17872757_cpg295
cg17872757	chr11	128563755	296	cg17872757_cpg296
cg17872757	chr11	128563756	297	cg17872757_cpg297
cg17872757	chr11	128563758	298	cg17872757_cpg298
cg17872757	chr11	128563759	299	cg17872757_cpg299
cg17872757	chr11	128563760	300	cg17872757_cpg300
cg17872757	chr11	128563761	301	cg17872757_cpg301
cg17872757	chr11	128563793	302	cg17872757_cpg302
cg17872757	chr11	128563794	303	cg17872757_cpg303
cg17872757	chr11	128563796	304	cg17872757_cpg304
cg17872757	chr11	128563805	305	cg17872757_cpg305
cg17872757	chr11	128563807	306	cg17872757_cpg306
cg17872757	chr11	128563831	307	cg17872757_cpg307
cg17872757	chr11	128563832	308	cg17872757_cpg308
cg17872757	chr11	128563836	309	cg17872757_cpg309
cg17872757	chr11	128563837	310	cg17872757_cpg310
cg17872757	chr11	128563841	311	cg17872757_cpg311
cg17872757	chr11	128563903	312	cg17872757_cpg312
cg17872757	chr11	128563904	313	cg17872757_cpg313
cg17872757	chr11	128563908	314	cg17872757_cpg314
cg17872757	chr11	128563909	315	cg17872757_cpg315
cg17872757	chr11	128563939	316	cg17872757_cpg316
cg17872757	chr11	128563956	317	cg17872757_cpg317
cg17872757	chr11	128563957	318	cg17872757_cpg318
cg17872757	chr11	128563973	319	cg17872757_cpg319
cg17872757	chr11	128563974	320	cg17872757_cpg320
cg17872757	chr11	128563978	321	cg17872757_cpg321
cg17872757	chr11	128563979	322	cg17872757_cpg322
cg17872757	chr11	128563993	323	cg17872757_cpg323
cg17872757	chr11	128563994	324	cg17872757_cpg324
cg17872757	chr11	128563996	325	cg17872757_cpg325
cg17872757	chr11	128563999	326	cg17872757_cpg326
cg17872757	chr11	128564001	327	cg17872757_cpg327
cg17872757	chr11	128564002	328	cg17872757_cpg328
cg17872757	chr11	128564003	329	cg17872757_cpg329
cg17872757	chr11	128564013	330	cg17872757_cpg330
cg17872757	chr11	128564015	331	cg17872757_cpg331
cg17872757	chr11	128564016	332	cg17872757_cpg332
cg17872757	chr11	128564018	333	cg17872757_cpg333
cg17872757	chr11	128564019	334	cg17872757_cpg334
cg17872757	chr11	128564022	335	cg17872757_cpg335
cg17872757	chr11	128564023	336	cg17872757_cpg336
cg17872757	chr11	128564024	337	cg17872757_cpg337
cg17872757	chr11	128564026	338	cg17872757_cpg338
cg17872757	chr11	128564033	339	cg17872757_cpg339
cg17872757	chr11	128564034	340	cg17872757_cpg340
cg17872757	chr11	128564035	341	cg17872757_cpg341
cg17872757	chr11	128564037	342	cg17872757_cpg342
cg17872757	chr11	128564038	343	cg17872757_cpg343
cg17872757	chr11	128564046	344	cg17872757_cpg344
cg17872757	chr11	128564048	345	cg17872757_cpg345
cg17872757	chr11	128564049	346	cg17872757_cpg346
cg17872757	chr11	128564051	347	cg17872757_cpg347
cg17872757	chr11	128564052	348	cg17872757_cpg348
cg17872757	chr11	128564054	349	cg17872757_cpg349
cg17872757	chr11	128564056	350	cg17872757_cpg350
cg17872757	chr11	128564057	351	cg17872757_cpg351
cg17872757	chr11	128564063	352	cg17872757_cpg352
cg17872757	chr11	128564064	353	cg17872757_cpg353
cg17872757	chr11	128564065	354	cg17872757_cpg354
cg17872757	chr11	128564066	355	cg17872757_cpg355
cg17872757	chr11	128564068	356	cg17872757_cpg356
cg17872757	chr11	128564069	357	cg17872757_cpg357
cg17872757	chr11	128564070	358	cg17872757_cpg358
cg17872757	chr11	128564078	359	cg17872757_cpg359
cg17872757	chr11	128564079	360	cg17872757_cpg360
cg17872757	chr11	128564083	361	cg17872757_cpg361
cg17872757	chr11	128564089	362	cg17872757_cpg362
cg17872757	chr11	128564090	363	cg17872757_cpg363
cg17872757	chr11	128564097	364	cg17872757_cpg364
cg17872757	chr11	128564106	365	cg17872757_cpg365
cg17872757	chr11	128564107	366	cg17872757_cpg366
cg17872757	chr11	128564108	367	cg17872757_cpg367
cg17872757	chr11	128564135	368	cg17872757_cpg368
cg17872757	chr11	128564136	369	cg17872757_cpg369
cg17872757	chr11	128564137	370	cg17872757_cpg370
cg17872757	chr11	128564140	371	cg17872757_cpg371
cg17872757	chr11	128564141	372	cg17872757_cpg372
cg17872757	chr11	128564143	373	cg17872757_cpg373
cg17872757	chr11	128564159	374	cg17872757_cpg374
cg17872757	chr11	128564160	375	cg17872757_cpg375
cg17872757	chr11	128564161	376	cg17872757_cpg376
cg17872757	chr11	128564162	377	cg17872757_cpg377
cg17872757	chr11	128564177	378	cg17872757_cpg378
cg17872757	chr11	128564178	379	cg17872757_cpg379
cg17872757	chr11	128564180	380	cg17872757_cpg380
cg17872757	chr11	128564181	381	cg17872757_cpg381
cg17872757	chr11	128564182	382	cg17872757_cpg382
cg17872757	chr11	128564188	383	cg17872757_cpg383
cg17872757	chr11	128564189	384	cg17872757_cpg384
cg17872757	chr11	128564190	385	cg17872757_cpg385
cg17872757	chr11	128564192	386	cg17872757_cpg386
cg17872757	chr11	128564193	387	cg17872757_cpg387
cg17872757	chr11	128564194	388	cg17872757_cpg388
cg17872757	chr11	128564195	389	cg17872757_cpg389
cg17872757	chr11	128564196	390	cg17872757_cpg390
cg17872757	chr11	128564198	391	cg17872757_cpg391
cg17872757	chr11	128564199	392	cg17872757_cpg392
cg17872757	chr11	128564200	393	cg17872757_cpg393
cg17872757	chr11	128564201	394	cg17872757_cpg394
cg17872757	chr11	128564202	395	cg17872757_cpg395
cg17872757	chr11	128564203	396	cg17872757_cpg396
cg17872757	chr11	128564208	397	cg17872757_cpg397
cg17872757	chr11	128564209	398	cg17872757_cpg398
cg17872757	chr11	128564210	399	cg17872757_cpg399
cg17872757	chr11	128564212	400	cg17872757_cpg400
cg17872757	chr11	128564213	401	cg17872757_cpg401
cg17872757	chr11	128564214	402	cg17872757_cpg402
cg17872757	chr11	128564215	403	cg17872757_cpg403
cg17872757	chr11	128564220	404	cg17872757_cpg404
cg17872757	chr11	128564221	405	cg17872757_cpg405
cg17872757	chr11	128564225	406	cg17872757_cpg406
cg17872757	chr11	128564226	407	cg17872757_cpg407
cg17872757	chr11	128564227	408	cg17872757_cpg408
cg17872757	chr11	128564228	409	cg17872757_cpg409
cg17872757	chr11	128564229	410	cg17872757_cpg410
cg17872757	chr11	128564230	411	cg17872757_cpg411
cg17872757	chr11	128564232	412	cg17872757_cpg412
cg17872757	chr11	128564233	413	cg17872757_cpg413
cg17872757	chr11	128564234	414	cg17872757_cpg414
cg17872757	chr11	128564242	415	cg17872757_cpg415
cg17872757	chr11	128564243	416	cg17872757_cpg416
cg17872757	chr11	128564244	417	cg17872757_cpg417
cg17872757	chr11	128564249	418	cg17872757_cpg418
cg17872757	chr11	128564250	419	cg17872757_cpg419
cg17872757	chr11	128564251	420	cg17872757_cpg420
cg17872757	chr11	128564252	421	cg17872757_cpg421
cg17872757	chr11	128564256	422	cg17872757_cpg422
cg17872757	chr11	128564257	423	cg17872757_cpg423
cg17872757	chr11	128564258	424	cg17872757_cpg424
cg17872757	chr11	128564263	425	cg17872757_cpg425
cg17872757	chr11	128564264	426	cg17872757_cpg426
cg17872757	chr11	128564267	427	cg17872757_cpg427
cg17872757	chr11	128564285	428	cg17872757_cpg428
cg17872757	chr11	128564286	429	cg17872757_cpg429
cg17872757	chr11	128564287	430	cg17872757_cpg430
cg17872757	chr11	128564288	431	cg17872757_cpg431
cg17872757	chr11	128564291	432	cg17872757_cpg432
cg17872757	chr11	128564292	433	cg17872757_cpg433
cg17872757	chr11	128564293	434	cg17872757_cpg434
cg17872757	chr11	128564298	435	cg17872757_cpg435
cg17872757	chr11	128564299	436	cg17872757_cpg436
cg17872757	chr11	128564300	437	cg17872757_cpg437
cg17872757	chr11	128564301	438	cg17872757_cpg438
cg17872757	chr11	128564303	439	cg17872757_cpg439
cg17872757	chr11	128564304	440	cg17872757_cpg440
cg17872757	chr11	128564312	441	cg17872757_cpg441
cg17872757	chr11	128564313	442	cg17872757_cpg442
cg17872757	chr11	128564314	443	cg17872757_cpg443
cg17872757	chr11	128564315	444	cg17872757_cpg444
cg17872757	chr11	128564316	445	cg17872757_cpg445
cg17872757	chr11	128564319	446	cg17872757_cpg446
cg17872757	chr11	128564320	447	cg17872757_cpg447
cg17872757	chr11	128564321	448	cg17872757_cpg448
cg17872757	chr11	128564326	449	cg17872757_cpg449
cg17872757	chr11	128564327	450	cg17872757_cpg450
cg17872757	chr11	128564337	451	cg17872757_cpg451
cg17872757	chr11	128564338	452	cg17872757_cpg452
cg17872757	chr11	128564339	453	cg17872757_cpg453
cg17872757	chr11	128564340	454	cg17872757_cpg454
cg17872757	chr11	128564341	455	cg17872757_cpg455
cg17872757	chr11	128564348	456	cg17872757_cpg456
cg17872757	chr11	128564349	457	cg17872757_cpg457
cg17872757	chr11	128564354	458	cg17872757_cpg458
cg17872757	chr11	128564356	459	cg17872757_cpg459
cg17872757	chr11	128564357	460	cg17872757_cpg460
cg17872757	chr11	128564360	461	cg17872757_cpg461
cg17872757	chr11	128564361	462	cg17872757_cpg462
cg17872757	chr11	128564371	463	cg17872757_cpg463
cg17872757	chr11	128564372	464	cg17872757_cpg464
cg17872757	chr11	128564382	465	cg17872757_cpg465
cg17872757	chr11	128564383	466	cg17872757_cpg466
cg17872757	chr11	128564392	467	cg17872757_cpg467
cg17872757	chr11	128564410	468	cg17872757_cpg468
cg17872757	chr11	128564411	469	cg17872757_cpg469
cg17872757	chr11	128564427	470	cg17872757_cpg470
cg17872757	chr11	128564428	471	cg17872757_cpg471
cg17872757	chr11	128564434	472	cg17872757_cpg472
cg17872757	chr11	128564435	473	cg17872757_cpg473
cg17872757	chr11	128564437	474	cg17872757_cpg474
cg17872757	chr11	128564438	475	cg17872757_cpg475
cg17872757	chr11	128564439	476	cg17872757_cpg476
cg17872757	chr11	128564447	477	cg17872757_cpg477
cg17872757	chr11	128564455	478	cg17872757_cpg478
cg17872757	chr11	128564456	479	cg17872757_cpg479
cg17872757	chr11	128564458	480	cg17872757_cpg480
cg17872757	chr11	128564459	481	cg17872757_cpg481
cg17872757	chr11	128564460	482	cg17872757_cpg482
cg17872757	chr11	128564466	483	cg17872757_cpg483
cg17872757	chr11	128564467	484	cg17872757_cpg484
cg17872757	chr11	128564468	485	cg17872757_cpg485
cg17872757	chr11	128564476	486	cg17872757_cpg486
cg17872757	chr11	128564478	487	cg17872757_cpg487
cg17872757	chr11	128564483	488	cg17872757_cpg488
cg17872757	chr11	128564484	489	cg17872757_cpg489
cg17872757	chr11	128564485	490	cg17872757_cpg490
cg17872757	chr11	128564488	491	cg17872757_cpg491
cg17872757	chr11	128564489	492	cg17872757_cpg492
cg17872757	chr11	128564497	493	cg17872757_cpg493
cg17872757	chr11	128564500	494	cg17872757_cpg494
cg17872757	chr11	128564501	495	cg17872757_cpg495
cg17872757	chr11	128564510	496	cg17872757_cpg496
cg17872757	chr11	128564511	497	cg17872757_cpg497
cg17872757	chr11	128564512	498	cg17872757_cpg498
cg17872757	chr11	128564529	499	cg17872757_cpg499
cg17872757	chr11	128564530	500	cg17872757_cpg500
cg17872757	chr11	128564536	501	cg17872757_cpg501
cg17872757	chr11	128564537	502	cg17872757_cpg502
cg17872757	chr11	128564538	503	cg17872757_cpg503
cg17872757	chr11	128564545	504	cg17872757_cpg504
cg17872757	chr11	128564546	505	cg17872757_cpg505
cg17872757	chr11	128564548	506	cg17872757_cpg506
cg17872757	chr11	128564552	507	cg17872757_cpg507
cg17872757	chr11	128564555	508	cg17872757_cpg508
cg17872757	chr11	128564556	509	cg17872757_cpg509
cg17872757	chr11	128564557	510	cg17872757_cpg510
cg17872757	chr11	128564561	511	cg17872757_cpg511
cg17872757	chr11	128564567	512	cg17872757_cpg512
cg17872757	chr11	128564579	513	cg17872757_cpg513
cg17872757	chr11	128564580	514	cg17872757_cpg514
cg17872757	chr11	128564583	515	cg17872757_cpg515
cg17872757	chr11	128564587	516	cg17872757_cpg516
cg17872757	chr11	128564588	517	cg17872757_cpg517
cg17872757	chr11	128564589	518	cg17872757_cpg518
cg17872757	chr11	128564594	519	cg17872757_cpg519
cg17872757	chr11	128564595	520	cg17872757_cpg520
cg17872757	chr11	128564596	521	cg17872757_cpg521
cg17872757	chr11	128564597	522	cg17872757_cpg522
cg17872757	chr11	128564598	523	cg17872757_cpg523
cg17872757	chr11	128564599	524	cg17872757_cpg524
cg17872757	chr11	128564600	525	cg17872757_cpg525
cg17872757	chr11	128564601	526	cg17872757_cpg526
cg17872757	chr11	128564603	527	cg17872757_cpg527
cg17872757	chr11	128564604	528	cg17872757_cpg528
cg17872757	chr11	128564605	529	cg17872757_cpg529
cg17872757	chr11	128564614	530	cg17872757_cpg530
cg17872757	chr11	128564616	531	cg17872757_cpg531
cg17872757	chr11	128564617	532	cg17872757_cpg532
cg17872757	chr11	128564620	533	cg17872757_cpg533
cg17872757	chr11	128564621	534	cg17872757_cpg534
cg17872757	chr11	128564622	535	cg17872757_cpg535
cg17872757	chr11	128564626	536	cg17872757_cpg536
cg17872757	chr11	128564627	537	cg17872757_cpg537
cg17872757	chr11	128564628	538	cg17872757_cpg538
cg17872757	chr11	128564629	539	cg17872757_cpg539
cg17872757	chr11	128564635	540	cg17872757_cpg540
cg17872757	chr11	128564639	541	cg17872757_cpg541
cg17872757	chr11	128564649	542	cg17872757_cpg542
cg17872757	chr11	128564667	543	cg17872757_cpg543
cg17872757	chr11	128564668	544	cg17872757_cpg544
cg17872757	chr11	128564674	545	cg17872757_cpg545
cg17872757	chr11	128564675	546	cg17872757_cpg546
cg17872757	chr11	128564677	547	cg17872757_cpg547
cg17872757	chr11	128564693	548	cg17872757_cpg548
cg17872757	chr11	128564701	549	cg17872757_cpg549
cg17872757	chr11	128564702	550	cg17872757_cpg550
cg17872757	chr11	128564703	551	cg17872757_cpg551
cg17872757	chr11	128564718	552	cg17872757_cpg552
cg17872757	chr11	128564719	553	cg17872757_cpg553
cg17872757	chr11	128564720	554	cg17872757_cpg554
cg17872757	chr11	128564727	555	cg17872757_cpg555
cg17872757	chr11	128564728	556	cg17872757_cpg556
cg17872757	chr11	128564730	557	cg17872757_cpg557
cg17872757	chr11	128564753	558	cg17872757_cpg558
cg17872757	chr11	128564755	559	cg17872757_cpg559
cg17872757	chr11	128564756	560	cg17872757_cpg560
cg17872757	chr11	128564757	561	cg17872757_cpg561
cg17872757	chr11	128564770	562	cg17872757_cpg562
cg17872757	chr11	128564772	563	cg17872757_cpg563
cg17872757	chr11	128564773	564	cg17872757_cpg564
cg17872757	chr11	128564774	565	cg17872757_cpg565
cg17872757	chr11	128564779	566	cg17872757_cpg566
cg17872757	chr11	128564781	567	cg17872757_cpg567
cg17872757	chr11	128564783	568	cg17872757_cpg568
cg17872757	chr11	128564784	569	cg17872757_cpg569
cg17872757	chr11	128564787	570	cg17872757_cpg570
cg17872757	chr11	128564788	571	cg17872757_cpg571
cg17872757	chr11	128564789	572	cg17872757_cpg572
cg17872757	chr11	128564792	573	cg17872757_cpg573
cg17872757	chr11	128564795	574	cg17872757_cpg574
cg17872757	chr11	128564797	575	cg17872757_cpg575
cg17872757	chr11	128564798	576	cg17872757_cpg576
cg17872757	chr11	128564801	577	cg17872757_cpg577
cg17872757	chr11	128564808	578	cg17872757_cpg578
cg17872757	chr11	128564809	579	cg17872757_cpg579
cg17872757	chr11	128564811	580	cg17872757_cpg580
cg17872757	chr11	128564812	581	cg17872757_cpg581
cg17872757	chr11	128564813	582	cg17872757_cpg582
cg17872757	chr11	128564817	583	cg17872757_cpg583
cg17872757	chr11	128564818	584	cg17872757_cpg584
cg17872757	chr11	128564819	585	cg17872757_cpg585
cg17872757	chr11	128564820	586	cg17872757_cpg586
cg17872757	chr11	128564821	587	cg17872757_cpg587
cg17872757	chr11	128564829	588	cg17872757_cpg588
cg17872757	chr11	128564832	589	cg17872757_cpg589
cg17872757	chr11	128564833	590	cg17872757_cpg590
cg17872757	chr11	128564834	591	cg17872757_cpg591
cg17872757	chr11	128564835	592	cg17872757_cpg592
cg17872757	chr11	128564839	593	cg17872757_cpg593
cg17872757	chr11	128564840	594	cg17872757_cpg594
cg17872757	chr11	128564842	595	cg17872757_cpg595
cg17872757	chr11	128564843	596	cg17872757_cpg596
cg17872757	chr11	128564850	597	cg17872757_cpg597
cg17872757	chr11	128564851	598	cg17872757_cpg598
cg17872757	chr11	128564852	599	cg17872757_cpg599
cg17872757	chr11	128564853	600	cg17872757_cpg600
cg17872757	chr11	128564854	601	cg17872757_cpg601
cg17872757	chr11	128564855	602	cg17872757_cpg602
cg17872757	chr11	128564856	603	cg17872757_cpg603
cg17872757	chr11	128564865	604	cg17872757_cpg604
cg17872757	chr11	128564867	605	cg17872757_cpg605
cg17872757	chr11	128564869	606	cg17872757_cpg606
cg17872757	chr11	128564874	607	cg17872757_cpg607
cg17872757	chr11	128564875	608	cg17872757_cpg608
cg17872757	chr11	128564878	609	cg17872757_cpg609
cg17872757	chr11	128564879	610	cg17872757_cpg610
cg17872757	chr11	128564884	611	cg17872757_cpg611
cg17872757	chr11	128564893	612	cg17872757_cpg612
cg17872757	chr11	128564894	613	cg17872757_cpg613
cg17872757	chr11	128564898	614	cg17872757_cpg614
cg17872757	chr11	128564899	615	cg17872757_cpg615
cg17872757	chr11	128564901	616	cg17872757_cpg616
cg17872757	chr11	128564906	617	cg17872757_cpg617
cg17872757	chr11	128564907	618	cg17872757_cpg618
cg17872757	chr11	128564913	619	cg17872757_cpg619
cg17872757	chr11	128564914	620	cg17872757_cpg620
cg17872757	chr11	128564915	621	cg17872757_cpg621
cg17872757	chr11	128564916	622	cg17872757_cpg622
cg17872757	chr11	128564923	623	cg17872757_cpg623
cg17872757	chr11	128564924	624	cg17872757_cpg624
cg17872757	chr11	128564927	625	cg17872757_cpg625
cg17872757	chr11	128564928	626	cg17872757_cpg626
cg17872757	chr11	128564929	627	cg17872757_cpg627
cg17872757	chr11	128564930	628	cg17872757_cpg628
cg17872757	chr11	128564931	629	cg17872757_cpg629
cg17872757	chr11	128564936	630	cg17872757_cpg630
cg17872757	chr11	128564938	631	cg17872757_cpg631
cg17872757	chr11	128564939	632	cg17872757_cpg632
cg17872757	chr11	128564942	633	cg17872757_cpg633
cg17872757	chr11	128564944	634	cg17872757_cpg634
cg17872757	chr11	128564950	635	cg17872757_cpg635
cg17872757	chr11	128564952	636	cg17872757_cpg636
cg17872757	chr11	128564960	637	cg17872757_cpg637
cg17872757	chr11	128564961	638	cg17872757_cpg638
cg17872757	chr11	128564966	639	cg17872757_cpg639
cg17872757	chr11	128564967	640	cg17872757_cpg640
cg17872757	chr11	128564978	641	cg17872757_cpg641
cg17872757	chr11	128564979	642	cg17872757_cpg642
cg17872757	chr11	128564980	643	cg17872757_cpg643
cg17872757	chr11	128564986	644	cg17872757_cpg644
cg17872757	chr11	128564987	645	cg17872757_cpg645
cg17872757	chr11	128564988	646	cg17872757_cpg646
cg17872757	chr11	128564992	647	cg17872757_cpg647
