probe_id	chr	pos	cpg_idx	feature_id
cg20980783	chr8	67873956	157	cg20980783_cpg157
cg20980783	chr8	67873958	158	cg20980783_cpg158
cg20980783	chr8	67873959	159	cg20980783_cpg159
cg20980783	chr8	67873964	160	cg20980783_cpg160
cg20980783	chr8	67873965	161	cg20980783_cpg161
cg20980783	chr8	67873980	162	cg20980783_cpg162
cg20980783	chr8	67873981	163	cg20980783_cpg163
cg20980783	chr8	67873987	164	cg20980783_cpg164
cg20980783	chr8	67873988	165	cg20980783_cpg165
cg20980783	chr8	67873991	166	cg20980783_cpg166
cg20980783	chr8	67873992	167	cg20980783_cpg167
cg20980783	chr8	67873993	168	cg20980783_cpg168
cg20980783	chr8	67873994	169	cg20980783_cpg169
cg20980783	chr8	67874011	170	cg20980783_cpg170
cg20980783	chr8	67874012	171	cg20980783_cpg171
cg20980783	chr8	67874013	172	cg20980783_cpg172
cg20980783	chr8	67874014	173	cg20980783_cpg173
cg20980783	chr8	67874016	174	cg20980783_cpg174
cg20980783	chr8	67874017	175	cg20980783_cpg175
cg20980783	chr8	67874018	176	cg20980783_cpg176
cg20980783	chr8	67874019	177	cg20980783_cpg177
cg20980783	chr8	67874020	178	cg20980783_cpg178
cg20980783	chr8	67874021	179	cg20980783_cpg179
cg20980783	chr8	67874022	180	cg20980783_cpg180
cg20980783	chr8	67874023	181	cg20980783_cpg181
cg20980783	chr8	67874035	182	cg20980783_cpg182
cg20980783	chr8	67874036	183	cg20980783_cpg183
cg20980783	chr8	67874043	184	cg20980783_cpg184
cg20980783	chr8	67874044	185	cg20980783_cpg185
cg20980783	chr8	67874052	186	cg20980783_cpg186
cg20980783	chr8	67874053	187	cg20980783_cpg187
cg20980783	chr8	67874059	188	cg20980783_cpg188
cg20980783	chr8	67874060	189	cg20980783_cpg189
cg20980783	chr8	67874063	190	cg20980783_cpg190
cg20980783	chr8	67874064	191	cg20980783_cpg191
cg20980783	chr8	67874074	192	cg20980783_cpg192
cg20980783	chr8	67874075	193	cg20980783_cpg193
cg20980783	chr8	67874081	194	cg20980783_cpg194
cg20980783	chr8	67874082	195	cg20980783_cpg195
cg20980783	chr8	67874101	196	cg20980783_cpg196
cg20980783	chr8	67874102	197	cg20980783_cpg197
cg20980783	chr8	67874105	198	cg20980783_cpg198
cg20980783	chr8	67874106	199	cg20980783_cpg199
cg20980783	chr8	67874123	200	cg20980783_cpg200
cg20980783	chr8	67874124	201	cg20980783_cpg201
cg20980783	chr8	67874135	202	cg20980783_cpg202
cg20980783	chr8	67874136	203	cg20980783_cpg203
cg20980783	chr8	67874145	204	cg20980783_cpg204
cg20980783	chr8	67874146	205	cg20980783_cpg205
cg20980783	chr8	67874151	206	cg20980783_cpg206
cg20980783	chr8	67874152	207	cg20980783_cpg207
cg20980783	chr8	67874165	208	cg20980783_cpg208
cg20980783	chr8	67874166	209	cg20980783_cpg209
cg20980783	chr8	67874167	210	cg20980783_cpg210
cg20980783	chr8	67874168	211	cg20980783_cpg211
cg20980783	chr8	67874178	212	cg20980783_cpg212
cg20980783	chr8	67874179	213	cg20980783_cpg213
cg20980783	chr8	67874182	214	cg20980783_cpg214
cg20980783	chr8	67874183	215	cg20980783_cpg215
cg20980783	chr8	67874198	216	cg20980783_cpg216
cg20980783	chr8	67874199	217	cg20980783_cpg217
cg20980783	chr8	67874206	218	cg20980783_cpg218
cg20980783	chr8	67874207	219	cg20980783_cpg219
cg20980783	chr8	67874242	220	cg20980783_cpg220
cg20980783	chr8	67874243	221	cg20980783_cpg221
cg20980783	chr8	67874250	222	cg20980783_cpg222
cg20980783	chr8	67874251	223	cg20980783_cpg223
cg20980783	chr8	67874296	224	cg20980783_cpg224
cg20980783	chr8	67874297	225	cg20980783_cpg225
cg20980783	chr8	67874298	226	cg20980783_cpg226
cg20980783	chr8	67874299	227	cg20980783_cpg227
cg20980783	chr8	67874311	228	cg20980783_cpg228
cg20980783	chr8	67874312	229	cg20980783_cpg229
cg20980783	chr8	67874337	230	cg20980783_cpg230
cg20980783	chr8	67874338	231	cg20980783_cpg231
cg20980783	chr8	67874341	232	cg20980783_cpg232
cg20980783	chr8	67874342	233	cg20980783_cpg233
cg20980783	chr8	67874343	234	cg20980783_cpg234
cg20980783	chr8	67874344	235	cg20980783_cpg235
cg20980783	chr8	67874366	236	cg20980783_cpg236
cg20980783	chr8	67874367	237	cg20980783_cpg237
cg20980783	chr8	67874371	238	cg20980783_cpg238
cg20980783	chr8	67874372	239	cg20980783_cpg239
cg20980783	chr8	67874375	240	cg20980783_cpg240
cg20980783	chr8	67874376	241	cg20980783_cpg241
cg20980783	chr8	67874385	242	cg20980783_cpg242
cg20980783	chr8	67874386	243	cg20980783_cpg243
cg20980783	chr8	67874387	244	cg20980783_cpg244
cg20980783	chr8	67874388	245	cg20980783_cpg245
cg20980783	chr8	67874398	246	cg20980783_cpg246
cg20980783	chr8	67874399	247	cg20980783_cpg247
cg20980783	chr8	67874401	248	cg20980783_cpg248
cg20980783	chr8	67874402	249	cg20980783_cpg249
cg20980783	chr8	67874404	250	cg20980783_cpg250
cg20980783	chr8	67874405	251	cg20980783_cpg251
cg20980783	chr8	67874407	252	cg20980783_cpg252
cg20980783	chr8	67874408	253	cg20980783_cpg253
cg20980783	chr8	67874409	254	cg20980783_cpg254
cg20980783	chr8	67874410	255	cg20980783_cpg255
cg20980783	chr8	67874419	256	cg20980783_cpg256
cg20980783	chr8	67874420	257	cg20980783_cpg257
cg20980783	chr8	67874431	258	cg20980783_cpg258
cg20980783	chr8	67874432	259	cg20980783_cpg259
cg20980783	chr8	67874437	260	cg20980783_cpg260
cg20980783	chr8	67874438	261	cg20980783_cpg261
cg20980783	chr8	67874447	262	cg20980783_cpg262
cg20980783	chr8	67874448	263	cg20980783_cpg263
cg20980783	chr8	67874452	264	cg20980783_cpg264
cg20980783	chr8	67874467	265	cg20980783_cpg265
cg20980783	chr8	67874468	266	cg20980783_cpg266
cg20980783	chr8	67874474	267	cg20980783_cpg267
cg20980783	chr8	67874475	268	cg20980783_cpg268
cg20980783	chr8	67874476	269	cg20980783_cpg269
cg20980783	chr8	67874496	270	cg20980783_cpg270
cg20980783	chr8	67874497	271	cg20980783_cpg271
cg20980783	chr8	67874503	272	cg20980783_cpg272
cg20980783	chr8	67874504	273	cg20980783_cpg273
cg20980783	chr8	67874510	274	cg20980783_cpg274
cg20980783	chr8	67874511	275	cg20980783_cpg275
cg20980783	chr8	67874516	276	cg20980783_cpg276
cg20980783	chr8	67874517	277	cg20980783_cpg277
cg20980783	chr8	67874521	278	cg20980783_cpg278
cg20980783	chr8	67874522	279	cg20980783_cpg279
cg20980783	chr8	67874527	280	cg20980783_cpg280
cg20980783	chr8	67874528	281	cg20980783_cpg281
cg20980783	chr8	67874536	282	cg20980783_cpg282
cg20980783	chr8	67874537	283	cg20980783_cpg283
cg20980783	chr8	67874543	284	cg20980783_cpg284
cg20980783	chr8	67874544	285	cg20980783_cpg285
cg20980783	chr8	67874545	286	cg20980783_cpg286
cg20980783	chr8	67874546	287	cg20980783_cpg287
cg20980783	chr8	67874552	288	cg20980783_cpg288
cg20980783	chr8	67874553	289	cg20980783_cpg289
cg20980783	chr8	67874575	290	cg20980783_cpg290
cg20980783	chr8	67874576	291	cg20980783_cpg291
cg20980783	chr8	67874591	292	cg20980783_cpg292
cg20980783	chr8	67874592	293	cg20980783_cpg293
cg20980783	chr8	67874596	294	cg20980783_cpg294
cg20980783	chr8	67874597	295	cg20980783_cpg295
cg20980783	chr8	67874599	296	cg20980783_cpg296
cg20980783	chr8	67874600	297	cg20980783_cpg297
cg20980783	chr8	67874607	298	cg20980783_cpg298
cg20980783	chr8	67874608	299	cg20980783_cpg299
cg20980783	chr8	67874611	300	cg20980783_cpg300
cg20980783	chr8	67874612	301	cg20980783_cpg301
cg20980783	chr8	67874618	302	cg20980783_cpg302
cg20980783	chr8	67874619	303	cg20980783_cpg303
cg20980783	chr8	67874646	304	cg20980783_cpg304
cg20980783	chr8	67874647	305	cg20980783_cpg305
cg20980783	chr8	67874648	306	cg20980783_cpg306
cg20980783	chr8	67874649	307	cg20980783_cpg307
cg20980783	chr8	67874666	308	cg20980783_cpg308
cg20980783	chr8	67874667	309	cg20980783_cpg309
cg20980783	chr8	67874670	310	cg20980783_cpg310
cg20980783	chr8	67874671	311	cg20980783_cpg311
cg20980783	chr8	67874674	312	cg20980783_cpg312
cg20980783	chr8	67874675	313	cg20980783_cpg313
cg20980783	chr8	67874686	314	cg20980783_cpg314
cg20980783	chr8	67874687	315	cg20980783_cpg315
cg20980783	chr8	67874689	316	cg20980783_cpg316
cg20980783	chr8	67874690	317	cg20980783_cpg317
cg20980783	chr8	67874706	318	cg20980783_cpg318
cg20980783	chr8	67874707	319	cg20980783_cpg319
cg20980783	chr8	67874726	320	cg20980783_cpg320
cg20980783	chr8	67874727	321	cg20980783_cpg321
cg20980783	chr8	67874730	322	cg20980783_cpg322
cg20980783	chr8	67874731	323	cg20980783_cpg323
cg20980783	chr8	67874735	324	cg20980783_cpg324
cg20980783	chr8	67874736	325	cg20980783_cpg325
cg20980783	chr8	67874737	326	cg20980783_cpg326
cg20980783	chr8	67874738	327	cg20980783_cpg327
cg20980783	chr8	67874745	328	cg20980783_cpg328
cg20980783	chr8	67874746	329	cg20980783_cpg329
cg20980783	chr8	67874756	330	cg20980783_cpg330
cg20980783	chr8	67874757	331	cg20980783_cpg331
cg20980783	chr8	67874760	332	cg20980783_cpg332
cg20980783	chr8	67874761	333	cg20980783_cpg333
cg20980783	chr8	67874774	334	cg20980783_cpg334
cg20980783	chr8	67874775	335	cg20980783_cpg335
cg20980783	chr8	67874778	336	cg20980783_cpg336
cg20980783	chr8	67874779	337	cg20980783_cpg337
cg20980783	chr8	67874795	338	cg20980783_cpg338
cg20980783	chr8	67874796	339	cg20980783_cpg339
cg20980783	chr8	67874797	340	cg20980783_cpg340
cg20980783	chr8	67874806	341	cg20980783_cpg341
cg20980783	chr8	67874807	342	cg20980783_cpg342
cg20980783	chr8	67874809	343	cg20980783_cpg343
cg20980783	chr8	67874810	344	cg20980783_cpg344
cg20980783	chr8	67874821	345	cg20980783_cpg345
cg20980783	chr8	67874822	346	cg20980783_cpg346
cg20980783	chr8	67874850	347	cg20980783_cpg347
cg20980783	chr8	67874851	348	cg20980783_cpg348
cg20980783	chr8	67874853	349	cg20980783_cpg349
cg20980783	chr8	67874854	350	cg20980783_cpg350
cg20980783	chr8	67874858	351	cg20980783_cpg351
cg20980783	chr8	67874859	352	cg20980783_cpg352
cg20980783	chr8	67874864	353	cg20980783_cpg353
cg20980783	chr8	67874865	354	cg20980783_cpg354
cg20980783	chr8	67874870	355	cg20980783_cpg355
cg20980783	chr8	67874871	356	cg20980783_cpg356
cg20980783	chr8	67874875	357	cg20980783_cpg357
cg20980783	chr8	67874876	358	cg20980783_cpg358
cg20980783	chr8	67874889	359	cg20980783_cpg359
cg20980783	chr8	67874890	360	cg20980783_cpg360
cg20980783	chr8	67874896	361	cg20980783_cpg361
cg20980783	chr8	67874897	362	cg20980783_cpg362
cg20980783	chr8	67874911	363	cg20980783_cpg363
cg20980783	chr8	67874912	364	cg20980783_cpg364
cg20980783	chr8	67874923	365	cg20980783_cpg365
cg20980783	chr8	67874924	366	cg20980783_cpg366
cg20980783	chr8	67874928	367	cg20980783_cpg367
cg20980783	chr8	67874929	368	cg20980783_cpg368
cg20980783	chr8	67874933	369	cg20980783_cpg369
cg20980783	chr8	67874934	370	cg20980783_cpg370
cg20980783	chr8	67874942	371	cg20980783_cpg371
cg20980783	chr8	67874943	372	cg20980783_cpg372
cg20980783	chr8	67874945	373	cg20980783_cpg373
cg20980783	chr8	67874946	374	cg20980783_cpg374
cg20980783	chr8	67874970	375	cg20980783_cpg375
cg20980783	chr8	67874971	376	cg20980783_cpg376
cg20980783	chr8	67874973	377	cg20980783_cpg377
cg20980783	chr8	67874974	378	cg20980783_cpg378
cg20980783	chr8	67874979	379	cg20980783_cpg379
cg20980783	chr8	67874980	380	cg20980783_cpg380
cg20980783	chr8	67874988	381	cg20980783_cpg381
cg20980783	chr8	67874989	382	cg20980783_cpg382
cg20980783	chr8	67875000	383	cg20980783_cpg383
cg20980783	chr8	67875001	384	cg20980783_cpg384
cg20980783	chr8	67875002	385	cg20980783_cpg385
cg20980783	chr8	67875003	386	cg20980783_cpg386
cg20980783	chr8	67875025	387	cg20980783_cpg387
cg20980783	chr8	67875026	388	cg20980783_cpg388
cg20980783	chr8	67875027	389	cg20980783_cpg389
cg20980783	chr8	67875028	390	cg20980783_cpg390
cg20980783	chr8	67875033	391	cg20980783_cpg391
cg20980783	chr8	67875034	392	cg20980783_cpg392
cg20980783	chr8	67875049	393	cg20980783_cpg393
cg20980783	chr8	67875050	394	cg20980783_cpg394
cg20980783	chr8	67875071	395	cg20980783_cpg395
cg20980783	chr8	67875072	396	cg20980783_cpg396
cg20980783	chr8	67875082	397	cg20980783_cpg397
cg20980783	chr8	67875083	398	cg20980783_cpg398
cg20980783	chr8	67875098	399	cg20980783_cpg399
cg20980783	chr8	67875099	400	cg20980783_cpg400
cg20980783	chr8	67875104	401	cg20980783_cpg401
cg20980783	chr8	67875105	402	cg20980783_cpg402
cg20980783	chr8	67875122	403	cg20980783_cpg403
cg20980783	chr8	67875123	404	cg20980783_cpg404
cg20980783	chr8	67875151	405	cg20980783_cpg405
cg20980783	chr8	67875152	406	cg20980783_cpg406
cg20980783	chr8	67875155	407	cg20980783_cpg407
cg20980783	chr8	67875156	408	cg20980783_cpg408
cg20980783	chr8	67875157	409	cg20980783_cpg409
cg20980783	chr8	67875158	410	cg20980783_cpg410
cg20980783	chr8	67875165	411	cg20980783_cpg411
cg20980783	chr8	67875166	412	cg20980783_cpg412
cg20980783	chr8	67875170	413	cg20980783_cpg413
cg20980783	chr8	67875171	414	cg20980783_cpg414
cg20980783	chr8	67875177	415	cg20980783_cpg415
cg20980783	chr8	67875178	416	cg20980783_cpg416
cg20980783	chr8	67875261	417	cg20980783_cpg417
cg20980783	chr8	67875262	418	cg20980783_cpg418
cg20980783	chr8	67875320	419	cg20980783_cpg419
cg20980783	chr8	67875321	420	cg20980783_cpg420
cg20980783	chr8	67875336	421	cg20980783_cpg421
cg20980783	chr8	67875337	422	cg20980783_cpg422
cg20980783	chr8	67875342	423	cg20980783_cpg423
cg20980783	chr8	67875343	424	cg20980783_cpg424
cg20980783	chr8	67875358	425	cg20980783_cpg425
cg20980783	chr8	67875359	426	cg20980783_cpg426
cg20980783	chr8	67875364	427	cg20980783_cpg427
cg20980783	chr8	67875365	428	cg20980783_cpg428
cg20980783	chr8	67875373	429	cg20980783_cpg429
cg20980783	chr8	67875374	430	cg20980783_cpg430
cg20980783	chr8	67875375	431	cg20980783_cpg431
cg20980783	chr8	67875376	432	cg20980783_cpg432
cg20980783	chr8	67875385	433	cg20980783_cpg433
cg20980783	chr8	67875386	434	cg20980783_cpg434
cg20980783	chr8	67875404	435	cg20980783_cpg435
cg20980783	chr8	67875405	436	cg20980783_cpg436
cg20980783	chr8	67875441	437	cg20980783_cpg437
cg20980783	chr8	67875442	438	cg20980783_cpg438
cg20980783	chr8	67875448	439	cg20980783_cpg439
cg20980783	chr8	67875449	440	cg20980783_cpg440
cg20980783	chr8	67875460	441	cg20980783_cpg441
cg20980783	chr8	67875461	442	cg20980783_cpg442
cg20980783	chr8	67875472	443	cg20980783_cpg443
cg20980783	chr8	67875473	444	cg20980783_cpg444
cg20980783	chr8	67875495	445	cg20980783_cpg445
cg20980783	chr8	67875496	446	cg20980783_cpg446
cg20980783	chr8	67875499	447	cg20980783_cpg447
cg20980783	chr8	67875500	448	cg20980783_cpg448
cg20980783	chr8	67875504	449	cg20980783_cpg449
cg20980783	chr8	67875505	450	cg20980783_cpg450
cg20980783	chr8	67875526	451	cg20980783_cpg451
cg20980783	chr8	67875527	452	cg20980783_cpg452
cg20980783	chr8	67875533	453	cg20980783_cpg453
cg20980783	chr8	67875539	454	cg20980783_cpg454
cg20980783	chr8	67875540	455	cg20980783_cpg455
cg20980783	chr8	67875549	456	cg20980783_cpg456
cg20980783	chr8	67875550	457	cg20980783_cpg457
cg20980783	chr8	67875553	458	cg20980783_cpg458
cg20980783	chr8	67875554	459	cg20980783_cpg459
cg20980783	chr8	67875563	460	cg20980783_cpg460
cg20980783	chr8	67875564	461	cg20980783_cpg461
cg20980783	chr8	67875568	462	cg20980783_cpg462
cg20980783	chr8	67875569	463	cg20980783_cpg463
cg20980783	chr8	67875590	464	cg20980783_cpg464
cg20980783	chr8	67875591	465	cg20980783_cpg465
cg20980783	chr8	67875593	466	cg20980783_cpg466
cg20980783	chr8	67875594	467	cg20980783_cpg467
cg20980783	chr8	67875599	468	cg20980783_cpg468
cg20980783	chr8	67875600	469	cg20980783_cpg469
cg21038156	chr7	158936508	1	cg21038156_cpg01
cg21038156	chr7	158936509	2	cg21038156_cpg02
cg21038156	chr7	158936520	3	cg21038156_cpg03
cg21038156	chr7	158936521	4	cg21038156_cpg04
cg21038156	chr7	158936538	5	cg21038156_cpg05
cg21038156	chr7	158936539	6	cg21038156_cpg06
cg21038156	chr7	158936543	7	cg21038156_cpg07
cg21038156	chr7	158936544	8	cg21038156_cpg08
cg21038156	chr7	158936550	9	cg21038156_cpg09
cg21038156	chr7	158936551	10	cg21038156_cpg10
cg21038156	chr7	158936560	11	cg21038156_cpg11
cg21038156	chr7	158936561	12	cg21038156_cpg12
cg21038156	chr7	158936563	13	cg21038156_cpg13
cg21038156	chr7	158936574	14	cg21038156_cpg14
cg21038156	chr7	158936575	15	cg21038156_cpg15
cg21038156	chr7	158936581	16	cg21038156_cpg16
cg21038156	chr7	158936582	17	cg21038156_cpg17
cg21038156	chr7	158936587	18	cg21038156_cpg18
cg21038156	chr7	158936588	19	cg21038156_cpg19
cg21038156	chr7	158936589	20	cg21038156_cpg20
cg21038156	chr7	158936590	21	cg21038156_cpg21
cg21038156	chr7	158936611	22	cg21038156_cpg22
cg21038156	chr7	158936612	23	cg21038156_cpg23
cg21038156	chr7	158936618	24	cg21038156_cpg24
cg21038156	chr7	158936619	25	cg21038156_cpg25
cg21038156	chr7	158936628	26	cg21038156_cpg26
cg21038156	chr7	158936629	27	cg21038156_cpg27
cg21038156	chr7	158936632	28	cg21038156_cpg28
cg21038156	chr7	158936633	29	cg21038156_cpg29
cg21038156	chr7	158936635	30	cg21038156_cpg30
cg21038156	chr7	158936636	31	cg21038156_cpg31
cg21038156	chr7	158936638	32	cg21038156_cpg32
cg21038156	chr7	158936639	33	cg21038156_cpg33
cg21038156	chr7	158936658	34	cg21038156_cpg34
cg21038156	chr7	158936659	35	cg21038156_cpg35
cg21038156	chr7	158936669	36	cg21038156_cpg36
cg21038156	chr7	158936670	37	cg21038156_cpg37
cg21038156	chr7	158936685	38	cg21038156_cpg38
cg21038156	chr7	158936686	39	cg21038156_cpg39
cg21038156	chr7	158936687	40	cg21038156_cpg40
cg21038156	chr7	158936694	41	cg21038156_cpg41
cg21038156	chr7	158936695	42	cg21038156_cpg42
cg21038156	chr7	158936696	43	cg21038156_cpg43
cg21038156	chr7	158936697	44	cg21038156_cpg44
cg21038156	chr7	158936701	45	cg21038156_cpg45
cg21038156	chr7	158936702	46	cg21038156_cpg46
cg21038156	chr7	158936717	47	cg21038156_cpg47
cg21038156	chr7	158936718	48	cg21038156_cpg48
cg21038156	chr7	158936723	49	cg21038156_cpg49
cg21038156	chr7	158936724	50	cg21038156_cpg50
cg21038156	chr7	158936726	51	cg21038156_cpg51
cg21038156	chr7	158936727	52	cg21038156_cpg52
cg21038156	chr7	158936728	53	cg21038156_cpg53
cg21038156	chr7	158936729	54	cg21038156_cpg54
cg21038156	chr7	158936732	55	cg21038156_cpg55
cg21038156	chr7	158936733	56	cg21038156_cpg56
cg21038156	chr7	158936739	57	cg21038156_cpg57
cg21038156	chr7	158936740	58	cg21038156_cpg58
cg21038156	chr7	158936741	59	cg21038156_cpg59
cg21038156	chr7	158936742	60	cg21038156_cpg60
cg21038156	chr7	158936743	61	cg21038156_cpg61
cg21038156	chr7	158936744	62	cg21038156_cpg62
cg21038156	chr7	158936748	63	cg21038156_cpg63
cg21038156	chr7	158936749	64	cg21038156_cpg64
cg21038156	chr7	158936756	65	cg21038156_cpg65
cg21038156	chr7	158936757	66	cg21038156_cpg66
cg21038156	chr7	158936793	67	cg21038156_cpg67
cg21038156	chr7	158936794	68	cg21038156_cpg68
cg21038156	chr7	158936840	69	cg21038156_cpg69
cg21038156	chr7	158936854	70	cg21038156_cpg70
cg21038156	chr7	158936866	71	cg21038156_cpg71
cg21038156	chr7	158936867	72	cg21038156_cpg72
cg21038156	chr7	158936958	73	cg21038156_cpg73
cg21038156	chr7	158936959	74	cg21038156_cpg74
cg21038156	chr7	158936961	75	cg21038156_cpg75
cg21038156	chr7	158936962	76	cg21038156_cpg76
cg21038156	chr7	158936966	77	cg21038156_cpg77
cg21038156	chr7	158936967	78	cg21038156_cpg78
cg21038156	chr7	158936974	79	cg21038156_cpg79
cg21038156	chr7	158936975	80	cg21038156_cpg80
cg21038156	chr7	158937001	81	cg21038156_cpg81
cg21038156	chr7	158937010	82	cg21038156_cpg82
cg21038156	chr7	158937011	83	cg21038156_cpg83
cg21038156	chr7	158937023	84	cg21038156_cpg84
cg21038156	chr7	158937024	85	cg21038156_cpg85
cg21038156	chr7	158937030	86	cg21038156_cpg86
cg21038156	chr7	158937031	87	cg21038156_cpg87
cg21038156	chr7	158937039	88	cg21038156_cpg88
cg21038156	chr7	158937040	89	cg21038156_cpg89
cg21038156	chr7	158937048	90	cg21038156_cpg90
cg21038156	chr7	158937049	91	cg21038156_cpg91
cg21038156	chr7	158937055	92	cg21038156_cpg92
cg21038156	chr7	158937056	93	cg21038156_cpg93
cg21038156	chr7	158937057	94	cg21038156_cpg94
cg21038156	chr7	158937058	95	cg21038156_cpg95
cg21038156	chr7	158937064	96	cg21038156_cpg96
cg21038156	chr7	158937065	97	cg21038156_cpg97
cg21038156	chr7	158937066	98	cg21038156_cpg98
cg21038156	chr7	158937067	99	cg21038156_cpg99
cg21038156	chr7	158937072	100	cg21038156_cpg100
cg21038156	chr7	158937073	101	cg21038156_cpg101
cg21038156	chr7	158937076	102	cg21038156_cpg102
cg21038156	chr7	158937077	103	cg21038156_cpg103
cg21038156	chr7	158937092	104	cg21038156_cpg104
cg21038156	chr7	158937093	105	cg21038156_cpg105
cg21038156	chr7	158937097	106	cg21038156_cpg106
cg21038156	chr7	158937098	107	cg21038156_cpg107
cg21038156	chr7	158937103	108	cg21038156_cpg108
cg21038156	chr7	158937104	109	cg21038156_cpg109
cg21038156	chr7	158937107	110	cg21038156_cpg110
cg21038156	chr7	158937108	111	cg21038156_cpg111
cg21038156	chr7	158937116	112	cg21038156_cpg112
cg21038156	chr7	158937117	113	cg21038156_cpg113
cg21038156	chr7	158937122	114	cg21038156_cpg114
cg21038156	chr7	158937123	115	cg21038156_cpg115
cg21038156	chr7	158937124	116	cg21038156_cpg116
cg21038156	chr7	158937125	117	cg21038156_cpg117
cg21038156	chr7	158937130	118	cg21038156_cpg118
cg21038156	chr7	158937138	119	cg21038156_cpg119
cg21038156	chr7	158937139	120	cg21038156_cpg120
cg21038156	chr7	158937144	121	cg21038156_cpg121
cg21038156	chr7	158937145	122	cg21038156_cpg122
cg21038156	chr7	158937160	123	cg21038156_cpg123
cg21038156	chr7	158937161	124	cg21038156_cpg124
cg21038156	chr7	158937164	125	cg21038156_cpg125
cg21038156	chr7	158937165	126	cg21038156_cpg126
cg21038156	chr7	158937172	127	cg21038156_cpg127
cg21038156	chr7	158937173	128	cg21038156_cpg128
cg21038156	chr7	158937174	129	cg21038156_cpg129
cg21038156	chr7	158937175	130	cg21038156_cpg130
cg21038156	chr7	158937176	131	cg21038156_cpg131
cg21038156	chr7	158937184	132	cg21038156_cpg132
cg21038156	chr7	158937185	133	cg21038156_cpg133
cg21038156	chr7	158937203	134	cg21038156_cpg134
cg21038156	chr7	158937204	135	cg21038156_cpg135
cg21038156	chr7	158937210	136	cg21038156_cpg136
cg21038156	chr7	158937211	137	cg21038156_cpg137
cg21038156	chr7	158937217	138	cg21038156_cpg138
cg21038156	chr7	158937218	139	cg21038156_cpg139
cg21038156	chr7	158937220	140	cg21038156_cpg140
cg21038156	chr7	158937221	141	cg21038156_cpg141
cg21038156	chr7	158937226	142	cg21038156_cpg142
cg21038156	chr7	158937227	143	cg21038156_cpg143
cg21038156	chr7	158937236	144	cg21038156_cpg144
cg21038156	chr7	158937237	145	cg21038156_cpg145
cg21038156	chr7	158937243	146	cg21038156_cpg146
cg21038156	chr7	158937244	147	cg21038156_cpg147
cg21038156	chr7	158937250	148	cg21038156_cpg148
cg21038156	chr7	158937251	149	cg21038156_cpg149
cg21038156	chr7	158937252	150	cg21038156_cpg150
cg21038156	chr7	158937263	151	cg21038156_cpg151
cg21038156	chr7	158937264	152	cg21038156_cpg152
cg21038156	chr7	158937270	153	cg21038156_cpg153
cg21038156	chr7	158937271	154	cg21038156_cpg154
cg21038156	chr7	158937274	155	cg21038156_cpg155
cg21038156	chr7	158937275	156	cg21038156_cpg156
cg21038156	chr7	158937280	157	cg21038156_cpg157
cg21038156	chr7	158937281	158	cg21038156_cpg158
cg21038156	chr7	158937292	159	cg21038156_cpg159
cg21038156	chr7	158937293	160	cg21038156_cpg160
cg21038156	chr7	158937299	161	cg21038156_cpg161
cg21038156	chr7	158937300	162	cg21038156_cpg162
cg21038156	chr7	158937303	163	cg21038156_cpg163
cg21038156	chr7	158937304	164	cg21038156_cpg164
cg21038156	chr7	158937305	165	cg21038156_cpg165
cg21038156	chr7	158937306	166	cg21038156_cpg166
cg21038156	chr7	158937317	167	cg21038156_cpg167
cg21038156	chr7	158937318	168	cg21038156_cpg168
cg21038156	chr7	158937319	169	cg21038156_cpg169
cg21038156	chr7	158937328	170	cg21038156_cpg170
cg21038156	chr7	158937329	171	cg21038156_cpg171
cg21038156	chr7	158937335	172	cg21038156_cpg172
cg21038156	chr7	158937336	173	cg21038156_cpg173
cg21038156	chr7	158937338	174	cg21038156_cpg174
cg21038156	chr7	158937339	175	cg21038156_cpg175
cg21038156	chr7	158937340	176	cg21038156_cpg176
cg21038156	chr7	158937347	177	cg21038156_cpg177
cg21038156	chr7	158937348	178	cg21038156_cpg178
cg21038156	chr7	158937356	179	cg21038156_cpg179
cg21038156	chr7	158937357	180	cg21038156_cpg180
cg21038156	chr7	158937358	181	cg21038156_cpg181
cg21038156	chr7	158937370	182	cg21038156_cpg182
cg21038156	chr7	158937371	183	cg21038156_cpg183
cg21038156	chr7	158937376	184	cg21038156_cpg184
cg21038156	chr7	158937377	185	cg21038156_cpg185
cg21038156	chr7	158937381	186	cg21038156_cpg186
cg21038156	chr7	158937382	187	cg21038156_cpg187
cg21038156	chr7	158937384	188	cg21038156_cpg188
cg21038156	chr7	158937385	189	cg21038156_cpg189
cg21038156	chr7	158937391	190	cg21038156_cpg190
cg21038156	chr7	158937392	191	cg21038156_cpg191
cg21038156	chr7	158937398	192	cg21038156_cpg192
cg21038156	chr7	158937399	193	cg21038156_cpg193
cg21038156	chr7	158937400	194	cg21038156_cpg194
cg21038156	chr7	158937401	195	cg21038156_cpg195
cg21038156	chr7	158937404	196	cg21038156_cpg196
cg21038156	chr7	158937405	197	cg21038156_cpg197
cg21038156	chr7	158937412	198	cg21038156_cpg198
cg21038156	chr7	158937413	199	cg21038156_cpg199
cg21038156	chr7	158937418	200	cg21038156_cpg200
cg21038156	chr7	158937419	201	cg21038156_cpg201
cg21038156	chr7	158937440	202	cg21038156_cpg202
cg21038156	chr7	158937441	203	cg21038156_cpg203
cg21038156	chr7	158937442	204	cg21038156_cpg204
