sample	cns_path	tissue	genome_len_autosomes	n_segments_autosomes	aneuploidy_score	fga	fga_gain	fga_loss	max_gain_log2	min_loss_log2	n_gain_segments	n_loss_segments	chr1_mean_log2	chr2_mean_log2	chr3_mean_log2	chr4_mean_log2	chr5_mean_log2	chr6_mean_log2	chr7_mean_log2	chr8_mean_log2	chr9_mean_log2	chr10_mean_log2	chr11_mean_log2	chr12_mean_log2	chr13_mean_log2	chr14_mean_log2	chr15_mean_log2	chr16_mean_log2	chr17_mean_log2	chr18_mean_log2	chr19_mean_log2	chr20_mean_log2	chr21_mean_log2	chr22_mean_log2	n_chr_altered	cnr_path	mad_bin_log2	frac_bins_extreme
V5_S2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V5_S2.coordsort.cns	Liver	2697737641	733	0.06759749501721461	0.3736311135972321	0.13806145020904945	0.23556966338818267	1.55486	-25.4499	337	161	-0.01750119755155602	0.012120946582109632	0.01929832621151987	-0.032347436881026904	0.01165608541995432	0.005906548355234364	0.01076816657632044	0.3666517893214334	-0.07791985154129472	-0.0930944853967573	0.061606529529674256	0.006968673072919791	0.005291063738585877	-0.0842190016796545	-0.03322129766659925	-0.0718342813304613	-0.056797125833246184	0.014935913832458809	-0.04264516328815046	0.008282097366813236	-0.10364426261175877	-0.05906257346958859	9	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V5_S2.coordsort.cnr	0.1248705	0.0003562750210493099
V5_S3	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V5_S3.coordsort.cns	Liver	2697867191	289	0.042280350278025666	0.3106261389721611	0.09353683340745293	0.2170893055647082	1.0583	-25.6946	61	104	-0.012071347595216633	0.09916719316356451	-0.05209614452126873	-0.003610224132877377	0.0050507959647982225	-0.0685538927888553	-0.015402421737819723	0.00045465739766866516	-0.12644799535784534	-0.024828875283847633	-0.044030701577617244	0.005282895415473571	-0.12638549767719556	0.0067819630652518935	-0.006650630000000001	-0.026209470237042707	-0.05687070382055688	0.002053808736640647	-0.01993762770557009	0.002853690320830854	-0.0011018	-0.014396873478241354	6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V5_S3.coordsort.cnr	0.10240701999999999	0.00025993534699005776
V5_S4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V5_S4.coordsort.cns	Liver	2697636189	369	0.019255537127332266	0.015902831958931732	0.00959388226831057	0.006308949690621162	0.741836	-25.0531	43	115	-0.026045504588598646	-0.009683681252775073	-0.009484682740201686	0.002628331219055065	2.0406561715282697e-05	-0.003976055125466355	-0.002539325560493057	-0.007957437679523453	-0.017845992407979367	-0.031836376218482475	-0.008492446768435816	-0.017796893996905944	-0.0007624715294665586	-0.00397964	-0.030672799999999997	-0.015032055924045948	-0.08362951752208925	-0.005390131014770632	0.028323441373915167	-0.01363148806845625	0.00422729	-0.03568984868870738	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V5_S4.coordsort.cnr	0.102347876	0.0003268277999217649
V6_S1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S1.coordsort.cns	Liver	2697741562	283	0.015587361775027645	0.006555190923065892	0.001889732905408676	0.004665458017657215	1.00198	-24.9557	35	83	-0.01895990358607139	-0.005210924980589656	-0.010284969410528078	-0.00011063540412023244	-0.006280530334027589	-0.007823015185271828	-0.002785953121505921	-0.027170380015739265	-0.011898338119878525	-0.019859161809485906	-0.005243195323602397	-0.006986453391996012	-0.00018272854590648696	0.00013332337613540721	-0.018451700790766214	-0.006301609892129543	-0.0584521373086506	0.002124068871568616	-0.023240999302375134	-0.008149101881250996	-0.04052622128346696	-6.737685689040439e-05	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S1.coordsort.cnr	0.098876725	0.0003519124697711551
V6_S2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S2.coordsort.cns	Liver	2697650827	233	0.017109370443452083	0.005152234626101223	0.0009546294777014891	0.0041976051483997336	1.0367	-25.2192	22	64	-0.019844095401217086	-0.0045174458080808316	-0.0022399457687573786	-0.003114283305723107	0.00837912986548611	0.0008997700086597484	-0.00020839307882363454	0.000636417049897446	-0.03327999550518304	-0.01172735946174279	-0.0012228275247120717	-0.012255608290180901	0.004150745352495134	-0.00884007	-0.0258331	-0.015697263081395383	-0.03693647232537231	-0.0006129576713171787	-0.01996170728352137	-0.019632948009304457	-0.0104868	-0.0727090577229465	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S2.coordsort.cnr	0.10213219	0.00032028397300453267
V6_S3	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S3.coordsort.cns	Liver	2697784714	594	0.09069962299056222	0.4731067762288463	0.28747238761320965	0.18563438861563658	3.29517	-25.699	364	140	-0.04412746528042943	0.02759498755034082	0.1041323066907941	-0.027605495850791834	0.05528610354577767	-0.035956785220960616	0.05183602444940515	0.16726989868805608	-0.024824543880188316	-0.09246032326853594	0.034444291481917855	0.12960820893795505	-0.06020842792869465	-0.04405633613308526	-0.0191674	-0.10325989517442354	0.007419751951983271	0.050067194410882074	0.10126212300608477	0.2811176487075812	-0.103034	-0.013536245496425365	12	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S3.coordsort.cnr	0.11361225000000001	0.0003984463500714731
V6_S4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S4.coordsort.cns	Liver	2697636037	209	0.01379235235122924	0.010271031977617372	0.0011742039906623622	0.009096827986955009	0.877093	-25.0337	28	68	-0.012767500453929933	-0.00794085355031387	-0.0017179815555253143	-0.0042347364243539845	-0.002744397520269474	-0.023008771072850147	-0.006111979076140524	-0.03107059833336874	-0.04352526522894265	-0.014865270317427104	-0.0026895646289791723	-0.006662294244933306	0.00227730868986634	-0.000851207608155236	-0.03974737499183808	-0.00807463264223388	-0.015391742997212729	-0.0038607968125080145	0.015310975440268512	-0.0033645736162852624	-0.03615346952876642	-0.012329064726354538	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S4.coordsort.cnr	0.106110923	0.0003384612699968444
V6_S5	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S5.coordsort.cns	Liver	2697855950	263	0.03601016317441506	0.14698855066742908	0.000986020398902321	0.14600253026852675	2.75808	-25.495	29	110	-0.010727490196462278	-0.05723646966201462	-0.00027397756243164413	0.0018531168470891938	-0.017836727836657306	-0.0017955732777036387	0.001968320245042218	0.004248252130140176	-0.03125534845577529	-0.14285093810801366	-0.05458191524811976	-0.011798031079395343	-0.13492064644352927	-0.00170032	-0.0103328	-0.09424214553999843	-0.03360914415939944	0.012178790517122928	-0.008510549199784983	0.000658090954719519	-0.03568007893157371	-0.010802205808849887	5	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S5.coordsort.cnr	0.1023511	0.00035736565886884864
V6_S6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S6.coordsort.cns	Liver	2697963172	214	0.012644687683344192	0.008643304787112194	0.0011569831761958536	0.007486321610916341	0.841746	-25.2835	24	69	-0.006085291827092263	-0.00162053567560763	-0.015944589235936783	-0.014240641775403686	-0.012928212277627651	-0.006617774647534072	-0.008180579974828623	-0.010854561541908676	-0.01955428440831724	-0.0274241421794023	-0.004603814230740721	-0.0028173663197498594	-0.00783305408703229	-0.0102019	-0.0200647	-0.021394978351212658	-0.002006653213742519	-0.004760856308989169	-0.017179612942639085	-0.0003841223880144074	-0.0121107	-0.01792491145703801	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S6.coordsort.cnr	0.110678966	0.0002973805787942199
V6_S7	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S7.coordsort.cns	Liver	2697488393	222	0.02092965577226485	0.006616652752359035	0.0009528867692888715	0.005663765983070163	0.862114	-25.3201	21	85	-0.014195836626222081	-0.012417580742591972	-0.01372291387304947	-0.009926148436062602	-0.005797465280482688	0.0029456817199744446	0.003613529955327687	-0.01982050424095198	-0.13272162313227162	-0.020821503538186303	-0.025199149379608873	-0.01910076773879167	0.003681051069163873	-0.006637110867962508	-0.0318904	-0.017852311558821842	-0.011987448607272246	0.006926009560560168	0.0038579507952656374	0.0034214721104292353	-0.0065381	-0.053470855852409675	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S7.coordsort.cnr	0.102802	0.0005235061533785778
V6_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S8.coordsort.cns	Liver	2697858716	175	0.017018161451393673	0.020750736748365736	0.00022063127193054982	0.020530105476435186	2.91746	-25.932	9	69	-0.017467458072910287	-0.011260177991861443	-0.00796010323874078	-0.006463952651105381	-0.006077920412757348	-0.006785233668636899	-0.014798091611730228	-0.010542685962618243	-0.10105207938216339	-0.017960851321876012	-0.004845665414950883	-0.000823039669336493	-0.010112272643545575	-0.0068571	-0.03793455449240118	-0.023747700091548148	-0.013426807708847681	-0.005814924743674811	-0.002515186060465442	-0.0030863323788952995	-0.07315954905953798	-0.012448649463677474	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V6_S8.coordsort.cnr	0.096716956	0.00043225612247717294
V39_S10	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S10.coordsort.cns	Ovary	2697884736	443	0.015656537202339275	0.021113540263567435	0.009041204642480323	0.012072335621087112	0.837439	-25.8727	76	128	-0.026047462950186086	-0.013264028740247888	-0.005325038589060912	0.003358942517819978	-0.0015129321496059505	-0.00458773902487282	0.002359172473800353	0.005239815189598037	0.0002962243356419516	-0.0318261431047234	-0.00949354989017483	-0.004736074744778966	0.0013612619745717522	-0.0026233665133459884	-0.0109484	0.009659656546297005	-0.007979448365379487	0.006557265428438214	0.008718108625026855	-0.004641373993438793	0.0115166	-0.0017319401437597055	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S10.coordsort.cnr	0.09983329500000002	0.00028211164932067805
V39_S11	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S11.coordsort.cns	Ovary	2697741178	338	0.031790635427932444	0.08807873710707766	0.04707779494775536	0.0410009421593223	0.999268	-25.5611	87	109	-0.006305074584114531	-0.004583812677141362	0.007139443698767943	-0.05819341608344372	-0.037265275818172905	-0.04126860917079916	0.01143603114073771	0.0044718460318135195	-0.015357301821926624	-0.009368624397564855	-0.02602701747227059	0.02625470510440745	-0.025893236716744667	0.0038172976501399144	-0.047290300891527505	-0.02440985027046093	-0.041722471041125156	-0.0030762616415505382	0.044789058162767806	0.025338370954899058	-0.038174635518508075	-0.051997448538645845	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S11.coordsort.cnr	0.127149	0.0003184662433053015
V39_S12	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S12.coordsort.cns	Ovary	2697539517	424	0.04463574293096715	0.3585901700063955	0.08010921976791935	0.27848095023847613	1.9223	-26.064	137	164	-0.002147843195738906	0.00015837643037533574	0.0006718100551115121	-0.026232264280729833	-0.04859791244056919	-0.038997282682431106	0.026673783619136342	0.05064444918570787	-0.011880640240904862	-0.012188888517207055	0.0021437421824631805	0.03908297734368006	-0.07850854836785184	-0.005343623106908569	-0.0842851	-0.013000712225460866	-0.09150039059825112	-0.06885224300644638	0.0440483949786831	0.003630889397668638	-0.0776449	-0.08027378011704699	7	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S12.coordsort.cnr	0.11623106	0.0003217381567639176
V39_S2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S2.coordsort.cns	Ovary	2697521358	761	0.16517467855554982	0.7153886508727321	0.34998971971068266	0.3653989311620494	1.9001	-26.0888	327	258	0.03025305850769438	0.05116043400376779	0.1454482201597633	-0.1899110376022707	-0.02427599494263998	0.10214680088573261	0.08759408444481619	0.1977409218740699	-0.19470593146919718	0.004607283134899258	-0.07711362680317498	0.19814089724734713	0.20810230555732953	-0.138004304312935	-0.141694	-0.1362597500594964	-0.15220956059669322	-0.030633124375947243	0.2136802156218472	0.2038277357489734	0.177343	-0.21554641332131838	18	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S2.coordsort.cnr	0.17704119999999998	0.000302106676012221
V39_S3	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S3.coordsort.cns	Ovary	2697370607	668	0.025092421642657403	0.050430301882502866	0.012805015710620146	0.03762528617188272	0.855444	-26.1734	108	206	-0.03384310099288709	-0.011526728521803245	-0.01134927521180626	-0.0014283165355119714	-0.005846580701546654	-0.012768236596872207	-0.005906350116326297	-0.0027602553458810886	-0.05768786582255608	-0.05729961938156687	-0.006197508836755157	-0.021118836340690856	-0.00659307964757174	-0.02440651853947741	8.182802338558614e-05	0.002887007171928633	-0.018111049457851483	0.004258246554449672	-0.009113942113910813	-0.007703726950023254	0.004421671659184511	-0.020451031162862426	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S3.coordsort.cnr	0.108243225	0.00043334676029671164
V39_S4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S4.coordsort.cns	Ovary	2697606951	353	0.018155614611344472	0.012735090628108335	0.00812576902349478	0.004609321604613555	0.802753	-25.508	60	120	-0.016053151772942552	-0.007291056764102428	-0.018073094421323974	-0.03140311518200023	-0.015191294736011846	-0.010568457102884756	-0.00559349521624413	-0.02288576967590298	-0.005884193369965524	-0.007642147409143119	-0.0037178915859179076	-0.005955413889713789	-0.012407958981411544	-0.016423607972060657	-0.0044908	0.005745834611772209	0.01696411900296979	-0.009184910227940508	0.02495482694457969	-0.00425532633242409	-0.00194314	-0.03877728714278176	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S4.coordsort.cnr	0.1252955775	0.00032210170270376387
V39_S5	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S5.coordsort.cns	Ovary	2697729622	318	0.017302174650234245	0.022948478044327897	0.01150347749712332	0.011445000547204579	0.720326	-25.4573	47	101	-0.02911955261945081	-0.006821485749773714	-0.011487238095535016	-0.003288400267801734	-0.007077468181049089	-0.005996375221244584	0.006514462560446368	0.0017136675578230032	-0.007237694184167645	-0.03157093722659035	-0.008181520816344457	-0.005543983154459936	0.0023154138371932623	-0.01835516683881174	-0.016635	0.010225385857651387	-0.023476135578849526	0.002710825159413335	0.04264689307978873	-0.01618038746994837	0.00267842	0.0068549183193888814	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S5.coordsort.cnr	0.119455909	0.00032755489180145736
V39_S6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S6.coordsort.cns	Ovary	2697894860	288	0.013479343058751507	0.00823163360784193	0.004575444426325791	0.0036561891815161396	0.899058	-26.0368	45	87	-0.0219830769330826	-0.008494974265477665	-0.012687906496617949	-0.00915932708906372	-0.011945083610853408	-0.008562347034894498	-0.003659072843098484	-0.0050403212715222166	-0.006486873413663985	-0.012189060441258871	-0.006817218088290232	-0.011595646260889428	-0.008281290971375938	-0.00532441	0.0010493778359566817	0.007470810874561781	-0.012079622965146001	0.002846098336542831	-0.00299586889014271	-0.0058364071662138665	-0.00360729	0.015448766998090955	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S6.coordsort.cnr	0.0967060825	0.0002617530766892889
V39_S7	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S7.coordsort.cns	Ovary	2697536254	426	0.0236351862294027	0.058127390046191385	0.03790190913964265	0.020225480906548736	1.08973	-25.587	81	120	-0.00976199959371221	-0.0012388256704494644	0.0029107367933802666	-0.024708192925955108	-0.010742042197713787	0.0015700123621415513	0.009098419151146673	-0.01707115225811668	-0.05566348093168189	-0.007868273313444139	-0.017667300406458142	0.01754506419851921	0.003394520758469592	-0.0035343	-0.02375902212308828	0.013865796472370741	0.018113055446492762	-0.00328633181111454	0.06655126589762182	-0.0013959661460055223	-0.01848424506659252	-0.0016436922032635175	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S7.coordsort.cnr	0.1209006	0.00029665348691452744
V39_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S8.coordsort.cns	Ovary	2697649328	242	0.02019362457638241	0.020073390725008272	0.013759640148454462	0.006313750576553811	1.28108	-26.0029	35	81	-0.02560437034045272	-0.015510167736966032	-0.024914249734268156	-0.01637835461491696	-0.009937002194807417	-0.013613345610393545	0.0008456599020924794	-0.026820125197220875	-0.02340470618763201	-0.014679465843183378	-0.005696964680253103	-0.018586802892845578	-0.0074487866673632296	-0.00540496	-0.0127515	0.00657074055797266	-0.005811120559927178	-0.002699064786322323	0.023904648022429507	-0.0036032327322103276	0.00302645	-0.003016540630147582	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S8.coordsort.cnr	0.159544989	0.0004631575273641029
V39_S9	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S9.coordsort.cns	Ovary	2697338831	274	0.014865486609312719	0.02145560814788122	0.012762237581860549	0.008693370566020668	1.26597	-26.201	64	81	-0.010269498912562994	-0.006932797798905834	-0.005465656522780602	0.0030861600384063815	-0.011707701644613162	-0.005973529546456463	0.002916413558981684	0.004478327715369993	-0.011266906510359338	-0.04269059554667643	0.0023123276325676544	0.002609572837400364	0.006133954567815634	0.0008271361825307047	-0.011762	0.017521050097176884	-0.025390880278641195	0.00533744397876384	0.05117891494339739	-0.0030676473642425317	-0.0035022754330650712	0.004801982504869357	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Ovary/cnvkit/V39_S9.coordsort.cnr	0.12361409963	0.0003151943298466854
V11_S12	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V11_S12.coordsort.cns	Pancreas	2697814376	302	0.016436159011145927	0.02337102306255929	0.002192741299262763	0.021178281763296527	0.866061	-25.4107	38	115	-0.011185984217314962	-0.0022435786069477733	-0.00857252972912645	-0.022245617217885098	-0.005217380052999014	-0.005515923709620269	-0.029568729740520643	-0.031520224637021775	-0.024054482383974785	-0.025658137650561814	0.0005758045739913899	-0.003155479945121123	-0.014630362516473481	0.0029065396724247132	0.000260985	-0.023468215227150778	-0.018788303882066752	-0.010673346491060358	-0.048747300975391296	0.0012399419121556057	-0.00987012	-0.012395459238848988	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V11_S12.coordsort.cnr	0.11677543	0.0003806325990190076
V13_S4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V13_S4.coordsort.cns	Pancreas	2697553414	487	0.01769456051406917	0.028283148576052627	0.003851783970643556	0.02443136460540907	1.61016	-25.2464	69	143	-0.01621780424987959	-0.0022401199342215812	0.004738489748552493	-0.005540162314070521	0.008573387640808065	-0.0010873234463091303	-0.002082795244744268	0.00017529129272385313	-0.005368210597907853	-0.03518351152734626	-0.0014519690808524213	-0.007185115968739299	0.0025244741588483733	-0.015895898328557968	-0.0138423	-0.026777216844852268	-0.031225301769866622	0.001548419282096278	-0.030772414716571637	-0.0075507304382967065	0.000301855064913761	-0.0640359959174559	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V13_S4.coordsort.cnr	0.105933174	0.00028611065465898664
V13_S5	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V13_S5.coordsort.cns	Pancreas	2697890254	955	0.026810012273170182	0.09494810236265452	0.024142955001015397	0.07080514736163912	1.46657	-25.641	120	364	-0.02119654409010849	-0.0033567178153021764	0.003617563988171887	0.010984081252538679	0.00874288494220714	-0.0013367983535044492	-0.013592630890636058	-0.004191940168136746	-0.02912779520822091	-0.020204302726798264	-0.022106553033169333	-0.025486509475164263	-0.0010431704899302023	-0.004532808911184743	-0.010659251919353485	-0.016630228898737463	-0.05014394146423944	-0.0023277200141378946	-0.039322385677459305	-0.014946052222208253	-0.0103533	-0.06351556454238762	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V13_S5.coordsort.cnr	0.101202659	0.0003246465242826875
V15_S5	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V15_S5.coordsort.cns	Pancreas	2697803096	624	0.023446175214216547	0.059316187025385485	0.008792062710272759	0.05052412431511273	0.87779	-26.0512	68	230	-0.01602751685454869	-0.0016057536323789655	0.0016297248047566879	0.00996597935717795	0.008571312048921777	-0.006430986877516199	-0.0029484332598781683	0.004264102998934799	-0.055910464194854306	-0.01848128302106671	-7.827248360940139e-07	-0.009338349274287488	0.007374761380945039	-0.012634335423160812	-0.0324539	-0.02523977087348844	-0.07933993951632623	0.005803898664730921	-0.06636451228382734	-0.011973246386567599	-0.062468138227524374	-0.04245847751641904	4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V15_S5.coordsort.cnr	0.09669725000000001	0.0003002889463129898
V15_S6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V15_S6.coordsort.cns	Pancreas	2697811989	1017	0.02827756635910365	0.09893831893709477	0.022278156611750456	0.07666016232534431	1.50833	-25.7433	173	465	-0.045455514909317436	-0.00032708713789009853	0.00173896856774247	0.002007420769225869	0.01103966028058881	0.0023751758943456316	-0.00836149190048007	0.00650279867741194	-0.059713372057635834	-0.02499987832547741	0.0026812443670233364	-0.007521083524775954	0.004390024817968958	-0.008676868849240552	-0.04759677388500055	-0.03724674724237049	-0.04507574256954485	-0.0007637933333924953	-0.013688954265130159	-0.003995655682981896	-0.0175659	-0.109801650043541	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V15_S6.coordsort.cnr	0.12045881	0.000449342781649946
V15_S7	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V15_S7.coordsort.cns	Pancreas	2697841560	718	0.01645150592589049	0.04891529100767504	0.008044377150154066	0.04087091385752097	1.24932	-25.85	104	235	-0.012481006885114344	-0.00295724915391587	-0.019199165922105854	-0.007477203230270052	-0.005385718246262346	-0.00738065210224896	-0.0046026483386312315	0.0033032355040379393	-0.0007444202533287423	-0.011964376216314927	-0.0020419126394169555	-0.014781706408434594	-0.0020936720428428213	-0.007363363252598263	-0.0079734	-0.0032565290286838563	-0.03368399864326539	0.0019162200189969977	-0.04837661508742812	-0.005247392791907294	0.003020201244180232	-0.023022066206359368	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V15_S7.coordsort.cnr	0.090499235	0.00019413353187788929
V16_S1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V16_S1.coordsort.cns	Pancreas	2697613084	310	0.1011599146485432	0.6537694395316774	0.32603381122983904	0.3277356283018384	1.07104	-26.1902	131	122	0.021056566808203413	0.05431672176724817	-0.03666730810325043	0.023305676799047804	0.05162292831075204	-0.08421195972655734	-0.014879092428225594	-0.0037962890748667964	-0.050007150306264216	-0.019492313614946376	0.09144037959505628	0.030349924638300822	0.03773962121246326	-0.16724520727810385	-0.113214	0.057432814325388284	0.031012210035928432	-0.06681044479433478	-0.0587882766662437	0.019921690408900995	-0.174056	-0.2156199729941333	12	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Pancreas/cnvkit/V16_S1.coordsort.cnr	0.11805587799999999	0.00030501504353099083
